,grav
310844,1
137462,1
72776,4
48380,3
18287,1
239893,4
24952,4
316442,4
75617,4
233138,1
7510,1
32946,3
177430,1
124146,1
126416,3
41684,3
192453,4
307439,1
132131,1
245937,1
77620,2
82470,1
269308,3
307384,1
23051,1
285837,1
165185,4
58638,4
14616,4
195295,4
134765,1
210188,3
327277,4
317675,3
262666,1
196983,4
234985,1
159098,4
110163,4
146534,2
248415,3
82263,4
16681,1
94753,4
44258,4
251803,2
200383,1
79052,4
148181,4
304363,1
95707,1
274117,4
10329,4
208005,3
327154,4
276645,1
117765,4
120799,4
106215,4
102601,1
289330,1
316029,4
183949,1
160085,4
176150,4
140399,3
288125,4
108338,1
62593,4
27440,4
136041,4
7822,4
31387,2
14454,1
107619,2
197350,4
190211,4
252550,3
151601,3
143277,4
300706,3
65162,1
74786,4
148466,4
223282,1
81493,1
156717,1
132595,4
301117,1
225660,1
292623,3
71770,3
169789,4
124333,3
155374,4
33844,4
134558,4
240986,4
183024,1
274650,3
85871,1
237789,4
17708,4
128436,4
119867,2
27297,4
228887,4
14414,4
164812,1
232421,4
247203,4
227981,4
204922,4
43237,2
19587,4
159939,1
138005,1
162634,1
38612,4
310058,4
276278,4
59403,4
278112,4
278766,3
253963,2
162817,1
103231,1
37592,1
270239,3
199090,3
129321,1
302907,3
252874,4
76064,4
73059,4
151590,2
54333,1
138873,4
141071,4
216056,1
297288,2
108572,4
57363,3
171865,1
172527,3
119718,1
50753,4
248440,3
27903,1
229319,4
161749,4
102087,1
190392,2
139625,4
244217,4
102951,1
262677,4
255625,1
86883,1
56303,3
316323,1
150021,1
299162,4
185287,4
212082,2
299751,4
14598,1
290855,4
265254,1
188240,1
194359,3
119200,4
114814,3
83378,4
215494,4
262499,1
229738,4
52481,4
314753,1
12576,1
297525,1
214410,1
250912,4
74574,1
317141,1
226721,1
97484,4
205303,4
281337,4
126425,4
6250,1
233947,1
75552,1
256812,3
39377,1
95961,1
76275,4
251188,3
282151,4
236512,3
208108,3
59108,4
186249,3
210538,4
19757,4
280813,4
224658,3
32619,4
43606,1
69318,1
4109,1
200895,1
194503,1
245203,1
18702,1
195015,4
276164,1
206745,4
122493,1
302510,1
86123,3
286417,4
324679,3
24850,1
168622,4
112916,3
46237,4
182526,3
247769,4
323400,4
241710,3
124607,1
187281,4
176668,4
20408,1
150465,1
290970,1
218784,3
191346,1
22317,1
221064,1
242848,1
18972,1
180660,1
89838,1
206353,1
155547,4
317026,3
52172,4
120297,4
28211,1
217307,4
76103,1
81261,3
259494,1
202563,3
325704,3
131233,1
300423,4
210334,1
322246,1
30530,2
217016,4
281742,4
92806,3
224398,1
48502,1
145667,3
98743,1
206577,1
74199,1
97456,1
236012,4
194788,4
68353,1
40239,1
170899,4
237368,1
60470,3
70814,4
216240,3
234414,1
270596,4
99270,4
264791,4
160654,4
300940,4
261255,1
311639,1
66491,1
95259,1
313203,4
325981,4
113297,4
306259,3
150602,1
235509,4
316761,1
128836,3
98768,4
207229,1
169029,1
192620,1
314889,1
302636,3
260173,3
98088,1
164162,4
86971,1
283191,1
90622,1
124496,4
44387,1
163193,1
168558,1
4727,4
300829,4
109856,1
224721,1
252205,4
108011,4
252480,4
244032,1
109668,1
297969,1
235179,4
259511,4
215337,4
94696,4
163558,4
320131,1
231720,1
79656,4
135378,4
15418,1
40553,1
35907,1
310573,3
232654,4
293830,1
316217,3
46060,4
115044,3
226760,1
7770,4
81752,4
182943,4
168898,1
196689,4
101672,1
108143,4
44464,4
133402,1
259351,4
115543,1
144805,4
324169,4
283559,4
325651,4
96012,4
119458,1
263017,4
311371,1
241692,4
116876,1
232651,1
216405,4
25317,1
234137,1
167009,3
280954,4
92653,3
224476,3
215212,3
231576,4
176359,4
217156,1
237797,3
162099,4
197321,4
7834,3
182734,4
69106,4
298261,4
192335,1
98068,1
155068,4
312563,4
72189,3
24900,1
106011,1
147584,3
198415,1
315245,1
11356,4
277891,4
85724,4
39629,4
123178,2
248178,3
238759,4
286979,4
4351,4
139392,3
52614,3
54420,4
267965,3
247468,1
240800,1
132295,4
192842,1
99794,3
143237,4
57139,4
177940,3
45992,3
89309,4
143672,4
135673,3
80500,1
233418,4
173675,3
76794,1
55871,4
169538,1
46505,3
131570,1
106255,1
196161,1
295849,1
80173,4
89835,1
272299,4
266957,1
89764,4
116985,1
137481,1
118556,3
242267,4
134491,1
223527,1
215971,1
203407,4
65295,4
191878,4
60718,4
260933,4
2260,4
208289,4
214926,1
213974,4
9451,1
213134,4
79704,4
59026,1
278499,4
303004,4
113407,1
39735,4
92469,4
124627,1
210607,1
47835,1
299382,2
145939,4
179141,4
272261,2
265404,1
312690,4
40234,4
134223,4
184737,4
15945,4
111311,4
142718,3
53526,4
212284,1
201842,1
60928,3
141921,1
292127,3
310255,4
252553,4
258274,4
100213,4
158228,4
70489,1
163464,1
29265,1
255046,4
226878,4
76199,4
112402,4
6521,4
90405,4
20806,1
22574,1
62233,4
135817,1
73781,4
100785,4
202824,4
283035,1
39788,2
145236,4
180015,1
251885,1
19751,1
250929,1
51898,1
310981,3
38841,3
294458,1
72206,1
102120,3
316647,1
15530,3
261035,1
322811,1
250010,4
79020,1
196214,4
117433,4
246589,1
147111,1
44055,1
283505,4
88898,1
108817,4
41588,4
173233,3
294950,4
106526,1
210510,4
65800,1
249454,3
217051,4
128404,4
208399,3
151554,1
189133,4
132789,4
202275,3
296635,1
173375,1
173929,1
231351,4
174309,4
21291,4
151055,4
12598,1
270598,1
131035,4
65047,1
81528,4
86482,1
96127,4
256322,1
181350,1
92529,1
30091,1
82677,1
70529,1
59399,1
107930,1
194944,3
317474,4
40397,1
1312,4
297637,4
236499,3
34909,1
171757,1
22722,1
72959,1
206664,3
264643,1
6329,4
311160,2
109822,3
19289,1
70572,1
105608,4
228491,1
132483,1
124107,1
240655,3
112888,1
186095,3
139576,4
305665,1
230323,4
49306,1
175266,4
11889,3
230068,4
36089,1
147235,4
126852,1
67086,1
147687,4
265697,1
29761,3
109572,1
326486,1
130624,4
324416,1
174818,4
10409,4
66668,1
241612,4
51591,4
205618,4
130746,4
34014,1
22754,1
99928,4
64372,1
182990,1
105586,4
17916,4
135581,4
72078,1
243931,4
208471,4
235666,4
136146,4
55812,4
117322,1
221765,1
31222,2
230319,4
220261,4
282269,1
91253,4
300012,1
267461,3
156047,1
52823,1
165824,1
294031,1
171392,1
80836,1
121295,3
186455,4
84424,3
314099,1
106892,4
81741,1
175615,1
302244,4
145686,1
102967,1
294160,4
143960,4
299896,3
244760,2
309360,1
75812,1
16570,2
301464,4
280643,1
39657,3
23249,1
73106,4
10331,4
178671,1
287554,4
123593,4
173635,4
58317,4
136456,4
125552,1
237327,1
79525,4
179864,4
108219,4
303163,4
129486,4
42765,4
144524,4
121319,4
66404,2
148366,1
89701,2
123381,4
158472,4
263523,4
201647,4
143184,4
190147,4
139963,1
90213,1
228214,1
212730,1
178134,3
327738,4
109952,1
203449,1
48428,4
313680,4
150506,1
58630,4
272332,4
290381,4
182827,1
285691,4
227875,1
108646,3
144835,1
254612,1
239748,3
283243,4
41742,4
280168,4
210660,1
457,3
181530,1
183156,1
276497,1
132803,4
185948,3
132586,4
291121,1
163504,4
143065,4
309314,4
39695,1
141108,4
252028,4
75670,3
285497,4
48258,1
208839,4
242100,3
258765,4
222333,4
124487,3
208730,3
8145,2
210909,1
29439,2
168953,1
138303,1
297502,4
86567,1
152038,4
133371,1
188816,4
312944,1
321165,1
274058,4
68174,1
151965,4
6249,4
34465,3
83529,4
252438,1
260137,1
42939,4
80221,2
190438,4
37199,3
137407,1
217146,4
50024,1
309069,1
313982,3
262913,2
187858,4
133467,4
106120,1
159029,1
227746,1
273879,1
172712,3
38826,4
154555,1
241458,4
13135,1
284464,3
228792,4
250938,3
115903,1
166288,3
114019,4
26915,4
126564,1
264936,4
139670,1
192321,1
268947,1
257366,4
188821,1
103221,1
134119,1
234639,3
169970,1
218803,1
55409,1
157275,4
125226,1
265445,4
240449,1
50268,1
187292,1
131602,3
172983,2
64174,3
128010,4
142150,1
186457,4
173435,4
71457,1
111348,4
232431,1
24704,4
49167,1
193292,1
308806,3
210639,3
128373,4
268562,1
266380,1
25277,1
16127,1
317594,4
327408,1
301352,4
158660,3
308101,1
210991,1
71651,1
234796,1
123137,1
237314,1
37804,4
307003,4
229026,3
306112,1
19439,4
65713,1
150326,4
7108,3
106981,4
301543,3
189294,1
189131,1
166174,1
49384,4
172588,3
319064,1
294839,3
149693,1
82009,4
326920,3
281056,4
186049,1
206584,4
9442,1
185486,4
321939,4
180205,1
17169,1
249424,4
98180,4
154383,4
324744,4
63705,4
75433,4
152966,1
326302,1
1953,3
86918,1
27794,3
288470,4
128842,1
247886,4
57790,4
293017,4
181439,3
45822,3
3867,4
221985,4
1336,4
26405,1
17606,4
44930,1
219049,4
206853,4
233469,1
243101,4
56606,1
238659,1
71244,3
66527,1
239825,3
274803,1
73600,1
3280,4
117658,1
314584,1
17929,1
235265,1
302659,4
8953,1
250859,1
91489,3
259787,4
305882,1
94396,1
215851,4
212947,1
48450,3
289031,4
22955,4
324508,4
47182,1
218568,4
204877,1
71003,4
143039,4
189680,3
268486,1
278119,4
279665,1
222355,4
178855,4
225996,4
306222,3
79341,1
273844,1
7049,1
148688,4
237954,1
266906,1
135615,3
245400,1
147714,1
59937,1
134109,1
127404,1
293857,1
81914,4
176609,3
42,1
198732,1
164864,3
215897,4
323858,4
161029,4
28961,1
218950,1
95247,2
4877,1
64139,3
217379,3
243597,4
143185,4
189348,1
31721,3
55251,3
268895,4
160772,4
114300,1
126013,4
65952,1
231550,4
193489,3
160227,1
169191,1
301802,3
11195,4
304553,4
68083,4
182916,4
51233,4
117643,4
146061,1
195509,1
204054,1
299747,1
109328,4
64032,4
253559,1
47688,4
224698,4
90085,3
218993,4
310797,4
176344,3
321533,4
265515,4
210376,4
169459,3
204062,3
97036,3
121188,1
272642,3
184994,3
141817,2
75208,4
304177,3
138693,1
231732,4
175039,1
186711,1
184274,1
281703,1
29028,1
177472,1
244236,1
245303,3
270826,4
112988,4
45299,1
64667,4
79158,3
118720,4
45408,1
43417,4
29895,1
168330,4
91802,3
309999,1
9739,4
91271,1
325946,3
43686,4
31232,1
88289,3
128891,2
252040,1
264466,4
234177,1
232087,1
224508,1
298942,1
279662,1
135627,3
244888,1
55479,1
206310,1
206325,1
123922,1
91699,4
27070,1
231837,4
10187,1
227831,3
176383,1
116199,1
87791,4
126204,4
47129,4
29023,4
145999,4
266835,4
194039,1
125468,1
67280,1
237336,3
293909,1
321683,4
99688,1
99730,1
216355,1
269442,4
131841,4
248783,4
308606,4
211632,3
44314,1
146174,3
96027,1
16711,1
160310,1
26704,4
269064,1
263020,3
135919,1
198598,4
24447,1
58292,1
239487,1
128432,4
276386,3
64427,4
160499,1
267530,3
56354,4
115516,4
170947,4
187241,1
222767,4
71703,3
65942,3
250774,1
205946,4
273085,4
135266,1
255396,3
123238,4
122954,1
190242,1
220941,3
267021,4
226787,1
29772,4
78120,1
38883,2
310086,1
290154,4
321839,4
146857,4
300532,4
251259,1
256969,4
129271,3
31298,1
154658,1
185820,1
283759,1
246091,4
122862,4
302793,3
247674,4
124596,1
314564,1
47754,3
182280,4
135028,1
282223,4
192847,4
62027,4
173184,1
231738,1
255083,4
8937,1
266768,3
248776,4
231081,4
220366,4
267184,1
39656,4
119298,1
35247,1
53126,1
221701,1
273192,1
206962,1
110854,1
160784,1
143588,4
298281,4
302358,3
238155,4
155125,4
310340,1
133750,1
31758,1
323752,4
298003,1
32183,3
138951,1
27555,4
73441,3
85661,3
44515,1
202554,3
325927,1
236510,1
167854,1
322580,1
120874,4
158596,4
84736,4
168110,3
93015,1
118628,4
159100,4
183656,4
66793,4
158797,4
12071,1
278483,3
293918,3
213232,4
190775,1
108818,1
204971,3
162079,4
170959,1
121195,3
148701,4
300386,1
177942,4
265885,1
22455,1
127303,1
327082,1
314803,1
104901,3
284501,1
254192,1
122386,1
45781,3
315646,3
231280,4
1160,3
182922,4
107797,1
103957,1
301894,2
167435,1
127081,4
130689,4
78112,3
278533,4
256543,4
317167,1
23026,1
62962,1
65158,1
36914,4
223173,4
83917,1
163665,4
304826,4
320519,1
255516,4
27579,4
206509,1
56204,4
200158,4
32853,1
143310,1
8521,1
249641,4
158793,3
66008,1
6109,3
233429,4
308955,3
18164,3
284239,1
324592,3
102266,1
260279,1
72009,4
322143,1
145823,4
61343,1
142495,1
112468,4
318004,1
208586,1
8034,3
99183,1
169063,4
223259,1
60170,1
31532,4
125229,1
134368,3
265901,3
216443,1
178739,1
177703,4
294011,3
148640,1
73218,1
25473,1
30880,1
214685,4
278600,4
57138,4
58150,4
243178,1
223508,1
243788,4
91538,3
59450,1
143409,4
52638,1
1284,4
236884,2
278503,4
59513,1
100930,4
298462,3
160864,1
256406,1
325430,1
321890,4
45379,4
141573,4
19443,4
320214,4
102671,1
327509,2
32589,4
302473,1
123656,3
31609,1
50990,3
90731,3
142644,4
147278,4
46233,4
43757,1
14686,2
11488,3
129965,1
159690,4
110118,1
56643,3
120934,4
108276,4
322358,1
37734,1
98166,3
143504,3
2490,1
65128,4
159713,4
40846,1
140953,4
92771,1
36884,1
177639,1
289853,1
279235,4
275775,3
167202,1
41199,4
233106,3
117896,2
48908,4
122697,4
30005,1
90793,4
270684,1
167726,1
133903,4
20628,4
18022,1
191263,4
136306,4
288524,4
243314,4
296399,4
117484,1
291846,4
190998,1
213237,4
168885,4
13766,4
3821,1
146397,1
59627,4
230916,1
20454,1
323001,4
132520,3
129669,1
149891,4
151124,1
250901,1
60406,4
230817,1
302722,4
15641,3
51344,4
237213,3
251592,4
192735,1
268075,1
51962,1
207489,1
271054,4
95077,4
268847,1
118569,1
66192,3
198493,1
234511,3
202119,4
213956,1
259616,4
101426,1
289036,1
225066,1
246247,4
113122,1
138123,1
281743,3
69866,1
211197,1
57821,4
325524,1
291343,4
255462,3
25949,1
311194,2
11074,4
141430,1
108523,1
75732,4
30691,3
149301,1
115750,1
221466,1
242877,1
151748,1
278552,1
254688,3
267839,3
95089,4
312881,4
139691,1
120744,1
269817,4
260415,4
297443,4
203740,4
286489,4
6100,4
310046,3
73287,1
235301,1
254869,4
299098,4
226858,4
73715,4
214764,1
4588,4
44118,1
127348,3
52744,3
234712,1
46554,4
249607,4
64297,1
225052,3
6047,4
229602,1
197177,4
223666,4
287901,4
231389,4
48152,1
10577,4
245652,1
148821,4
170759,3
297906,1
308580,1
111963,4
294991,1
127424,4
241396,1
37483,4
262461,1
325861,3
104321,1
155315,4
122381,1
23330,4
250253,3
181877,3
49213,4
226970,1
300557,1
283567,1
168248,3
106561,1
259314,4
196964,4
113392,1
209093,3
326582,4
255164,4
254559,1
182750,1
104424,1
89442,1
175971,3
93794,1
250551,1
28444,3
124094,1
197024,4
21326,3
37103,1
17188,3
249701,2
61085,4
183840,1
234266,4
151052,3
185631,1
23845,4
97877,4
267317,1
99539,1
309610,1
174617,4
119762,1
168706,4
184672,4
57334,3
222918,1
272643,3
36418,3
276616,1
29539,4
119638,1
310292,4
100685,4
66955,1
103942,3
89178,4
225458,1
263060,4
126617,1
149184,4
80554,4
121299,1
24170,1
198196,1
97616,1
44695,3
91762,1
18283,3
191758,3
293124,4
152534,4
295774,1
54350,1
146282,1
77318,1
241654,4
276822,1
235915,4
315448,1
231927,4
274927,1
55263,1
273091,1
121528,1
79269,4
285188,4
216682,1
53950,2
148309,1
309712,3
18214,1
327180,4
259265,1
87276,4
94905,1
223286,4
222850,1
265296,1
210473,1
130649,1
177840,1
100398,1
61159,4
22382,3
151943,1
325624,1
94310,4
92969,2
207827,4
152831,1
291838,4
319875,3
89277,3
91040,4
233131,3
238972,4
228870,4
205018,4
154119,4
188120,1
174401,3
161273,4
64804,1
85972,1
309619,1
129365,1
81626,4
198719,4
17006,1
186556,3
265959,4
228531,1
115373,4
165812,4
203239,4
311770,4
116226,1
128861,1
72232,3
130436,3
231685,4
298536,1
315548,1
215191,1
287735,4
87884,3
206511,3
227470,4
286906,3
261489,3
310040,1
273455,1
116173,4
313038,4
211506,4
9897,1
320237,3
258658,4
104871,4
294266,1
284664,4
324673,1
166571,4
131862,4
303305,3
196321,3
142081,3
31872,1
117179,4
94022,1
106828,4
84562,1
10650,3
258817,1
160988,1
57024,1
12195,4
178863,4
143824,1
111745,1
58604,1
266533,1
285919,3
27374,1
24114,1
276556,3
217757,1
183142,4
151789,1
31420,2
116694,1
160215,1
139698,4
70337,4
265737,4
289020,1
204115,1
216715,1
231562,4
138056,4
231757,4
262372,3
189843,4
196500,1
325150,1
266831,1
158009,2
311986,1
250508,1
194067,1
74531,1
177111,4
213937,1
280130,1
70620,4
60641,4
40824,1
252333,1
177234,4
307179,4
244820,1
81591,4
124986,1
105205,4
129087,4
268067,1
66386,4
209329,1
195046,4
93082,3
101745,1
47506,4
63072,1
155921,1
219237,1
274464,1
297805,3
89013,3
219455,4
279249,1
241192,1
74616,1
259649,1
261547,4
288019,1
97072,1
288431,4
242486,4
153867,4
252278,4
161252,4
181206,4
85690,1
42156,1
200804,4
270540,1
13705,4
275497,1
175215,3
221251,4
176937,2
144557,4
183896,1
59218,1
278352,3
260455,4
175879,4
270214,3
219034,1
177564,1
76213,4
101607,4
206713,1
210184,1
63450,4
124756,3
219610,1
154881,4
203079,3
257125,1
32244,1
91942,4
134015,4
208347,1
285863,1
127852,1
77380,1
143171,1
18079,1
242777,2
165944,1
7606,4
242296,4
141539,4
38686,1
51208,1
88833,1
5442,1
175136,1
147386,4
82619,4
293559,4
178563,4
302765,4
145130,4
119257,4
30069,4
238416,1
144273,4
214007,1
65003,1
314556,4
81927,4
21093,1
102011,2
213857,4
72879,4
117109,3
266486,3
55440,1
279776,1
322611,4
86029,4
133885,4
301004,4
267188,1
148051,4
92900,1
219215,3
163192,4
137931,4
63965,4
179880,4
94690,1
77439,1
76461,4
84294,1
91074,1
153228,3
196111,4
210795,4
32717,1
101252,4
191693,3
171939,4
289633,4
206773,3
49725,1
69477,1
250119,1
207759,4
183601,3
184211,3
54139,1
17289,1
243870,4
299906,4
157053,3
293215,3
21841,1
62735,4
38156,1
274516,4
137866,4
291698,4
326956,3
140138,1
107895,1
34462,4
267759,4
124636,4
324186,3
24217,1
289606,4
278250,4
61320,1
25450,1
311685,1
269019,4
324697,4
291967,4
318956,4
152178,1
67229,4
211582,1
295583,1
5107,4
132653,1
253807,1
275361,1
255214,4
115356,4
148861,4
226832,4
171580,1
316225,1
261286,3
167979,4
98570,1
141389,1
323047,1
139484,4
206732,4
306185,1
238049,3
260075,4
307484,3
314639,3
1476,1
13045,4
267181,4
145082,1
230147,4
64608,1
212264,4
107187,4
125909,4
254079,4
303367,1
101674,4
32015,1
178674,4
284954,4
54283,4
192178,1
53888,1
218585,1
124319,1
79850,1
194889,4
64314,3
307907,3
255338,4
21311,4
242001,4
95531,1
298298,1
124426,4
240671,3
309541,3
270832,1
162080,1
221896,4
132083,1
74884,1
215266,1
266021,3
298991,1
221873,1
207406,4
202839,3
291,1
189671,2
144414,1
52990,2
264071,4
4415,3
129136,4
196549,4
313484,3
21095,1
84064,4
312670,1
205906,2
286402,3
110379,1
228580,1
56001,3
2816,4
182429,4
229047,1
55269,4
104256,3
48112,3
159429,4
40663,1
55060,1
199993,1
141405,4
233013,1
324020,4
49340,3
198794,1
18244,4
51845,4
73665,4
151409,3
144336,1
73928,1
9805,3
67100,4
125655,3
182674,4
125219,1
303511,4
57172,4
305908,4
35166,4
191864,1
185512,3
163061,1
233937,4
27802,4
305142,1
102316,1
224902,1
104254,4
87769,4
55279,4
121983,1
115271,1
27065,3
2950,1
229070,1
117858,4
316455,1
284260,1
113450,4
280840,4
150551,2
27559,4
245935,1
135089,4
278972,1
306614,1
189947,4
59543,4
28449,3
61151,4
292116,1
320337,1
220984,1
275158,1
222811,4
261622,3
8589,4
165343,4
99927,4
59995,2
251091,1
71240,1
276000,1
221041,4
21212,1
252800,1
119383,1
244706,3
175337,4
7013,1
210505,1
115940,1
29555,1
325481,4
166421,4
37028,1
216798,4
60534,4
220304,4
114041,4
230384,1
54665,1
84518,1
33721,2
307829,4
137736,3
197051,4
30587,1
52642,3
252006,1
83419,2
79174,3
265201,4
63618,4
58703,3
145451,3
38496,1
66032,4
84437,3
29624,4
153892,4
246921,1
121469,3
164741,1
158400,4
199847,1
250770,1
74385,4
52627,1
264531,4
320606,4
155972,4
174041,4
175709,4
54253,1
245988,4
73673,1
279047,1
89615,1
62372,1
62080,3
295991,1
161190,1
282474,4
327552,1
33135,3
158142,1
196366,1
45097,4
79711,3
302448,4
323720,3
78737,1
191688,1
38320,1
256151,1
88306,1
147164,4
94934,4
151397,3
102897,4
293421,4
287350,4
311849,4
290954,4
112228,3
104720,1
254314,1
160438,3
240915,4
3113,4
227219,1
264051,1
134516,4
255217,4
305450,4
9647,4
276061,1
302319,1
243036,3
272895,4
2797,4
62248,4
113987,4
287599,3
32443,1
282979,1
15375,1
317003,1
164002,1
324125,4
119451,1
51836,1
248643,1
71165,4
157296,4
263971,1
254765,4
187316,1
14098,3
201732,3
267493,3
278010,4
124476,1
230437,1
98130,3
167167,4
203797,1
70370,1
9699,1
324036,2
233171,4
300481,1
249082,4
69843,4
299240,3
115402,4
317661,3
114460,2
193756,4
170476,1
187048,1
81489,4
29957,4
317984,3
240255,4
131745,1
257290,3
173266,2
35992,1
298340,1
211567,3
157538,3
267660,1
195633,3
172541,4
118045,1
145106,4
277149,3
77045,4
214928,4
122430,1
205155,1
254078,4
245604,1
167341,3
269786,3
29406,4
320016,1
281865,4
252337,1
153154,2
23955,1
250100,3
242637,4
154030,4
121976,4
198207,3
172637,3
145482,1
290327,1
291097,1
284880,3
284303,1
119185,4
325065,4
75170,4
17940,1
308063,4
88475,1
205678,1
221245,1
243990,1
84551,3
160343,1
73559,1
61291,1
21780,1
213755,4
114010,1
191811,1
102884,1
138530,1
22847,4
62772,1
81797,3
238725,1
203914,1
146996,3
252928,1
235808,1
241737,1
182451,1
252090,2
1808,1
22458,1
60016,4
189561,4
218878,4
107279,3
62151,4
323272,4
104707,1
139598,4
134901,3
68802,4
266556,1
87625,1
65550,4
38853,3
282773,1
217678,3
120243,4
70300,3
193195,1
151658,3
295746,4
153811,4
134445,1
77402,1
249251,1
268193,1
297180,4
239544,1
19148,1
235587,1
277789,4
46838,1
213205,1
298795,1
166275,1
244361,1
174356,4
102470,4
317697,3
319756,1
248286,4
4500,3
150025,4
183786,4
74137,4
114155,3
66005,1
95334,4
104502,3
134000,1
137951,1
268682,1
303416,3
166950,4
135462,1
31203,3
319095,2
226999,1
146571,3
97296,4
176569,3
253508,1
306852,1
45618,4
88188,4
136044,4
243865,1
267608,1
193934,4
129005,1
206907,4
280972,3
313310,4
325733,4
246050,1
259068,3
137604,1
139680,4
243051,1
229742,1
322310,3
271445,1
279352,1
249591,1
133723,4
71609,1
325590,1
291953,4
106464,1
112215,4
323437,1
13256,3
233222,1
63252,1
48964,1
11101,4
153732,4
188515,1
16769,1
54657,1
203011,4
63108,1
130039,3
26056,4
64191,1
258720,1
218837,3
280411,1
69187,4
64243,1
213541,1
216472,1
227879,1
280586,1
316801,4
59815,1
239185,4
322177,1
243486,4
134697,4
2773,1
102528,1
283660,4
91760,1
128768,4
88871,3
12444,1
114309,3
151480,1
278381,1
121305,4
321283,3
297029,1
320613,3
102010,2
35372,3
244823,1
3649,4
148206,4
264255,4
121917,3
165741,1
83017,1
241329,1
271318,1
207364,1
109224,1
205564,1
233892,4
293791,1
86454,4
278341,4
176876,4
254700,3
268875,1
165105,3
68056,1
62426,3
191991,1
87184,3
200255,4
57768,1
81219,4
175379,1
72047,1
235183,4
287740,1
99528,4
152168,1
8075,4
221077,4
198860,1
